series_id,timestamp,value
0,2023-01-01 00:00:00,-0.20149830821849954
0,2023-01-01 01:00:00,0.7519494198759693
0,2023-01-01 02:00:00,0.8657681883005698
0,2023-01-01 03:00:00,0.7362521650367075
0,2023-01-01 04:00:00,0.46132050930677027
0,2023-01-01 05:00:00,0.6636829820800689
0,2023-01-01 06:00:00,0.9882984755104063
0,2023-01-01 07:00:00,1.6009795704303844
0,2023-01-01 08:00:00,1.4158478585489425
0,2023-01-01 09:00:00,1.2088902179320424
0,2023-01-01 10:00:00,0.5298547672579548
0,2023-01-01 11:00:00,0.46512302700752395
0,2023-01-01 12:00:00,0.5978093852936308
0,2023-01-01 13:00:00,0.5862357569340529
0,2023-01-01 14:00:00,0.1974562360473615
0,2023-01-01 15:00:00,-0.19610966473448588
0,2023-01-01 16:00:00,-0.6104313889255157
0,2023-01-01 17:00:00,-0.6472219669699875
0,2023-01-01 18:00:00,-0.126920140054138
0,2023-01-01 19:00:00,0.29967437345344883
0,2023-01-01 20:00:00,0.1805710617764173
0,2023-01-01 21:00:00,0.6282017195365985
0,2023-01-01 22:00:00,0.31228523082267734
0,2023-01-01 23:00:00,0.45554947708937704
0,2023-01-02 00:00:00,1.0073539703693464
0,2023-01-02 01:00:00,2.1499228852451155
0,2023-01-02 02:00:00,2.502626684810399
0,2023-01-02 03:00:00,2.0264124736876377
0,2023-01-02 04:00:00,1.634904700571569
0,2023-01-02 05:00:00,1.9864660648536663
0,2023-01-02 06:00:00,2.354727112015776
0,2023-01-02 07:00:00,2.6578900601225532
0,2023-01-02 08:00:00,2.846292580779119
0,2023-01-02 09:00:00,1.9507135958872417
0,2023-01-02 10:00:00,1.4695742966620837
0,2023-01-02 11:00:00,1.4654065951749546
0,2023-01-02 12:00:00,1.9481287750256415
0,2023-01-02 13:00:00,1.9943516339719378
0,2023-01-02 14:00:00,1.9591100145429559
0,2023-01-02 15:00:00,1.3511534788300725
0,2023-01-02 16:00:00,0.6185740636198467
0,2023-01-02 17:00:00,0.49716079291354476
0,2023-01-02 18:00:00,0.9736084561146447
0,2023-01-02 19:00:00,1.6510194468990647
0,2023-01-02 20:00:00,1.7816583103892902
0,2023-01-02 21:00:00,1.5553928945430604
0,2023-01-02 22:00:00,1.4029708641043652
0,2023-01-02 23:00:00,1.430931623414211
0,2023-01-03 00:00:00,2.286580406760268
0,2023-01-03 01:00:00,2.9832768103878897
0,2023-01-03 02:00:00,3.3607405739593115
0,2023-01-03 03:00:00,3.248449776257138
0,2023-01-03 04:00:00,3.1184823793406107
0,2023-01-03 05:00:00,3.0729453455248583
0,2023-01-03 06:00:00,3.964729217397476
0,2023-01-03 07:00:00,4.307199136442863
0,2023-01-03 08:00:00,3.8660896789429633
0,2023-01-03 09:00:00,3.451038609831297
0,2023-01-03 10:00:00,2.976895890248882
