series_id,timestamp,value
0,2023-01-01 00:00:00,-0.01560837593904953
0,2023-01-01 01:00:00,0.769182929428022
0,2023-01-01 02:00:00,1.1632988495948404
0,2023-01-01 03:00:00,0.5483524820444177
0,2023-01-01 04:00:00,0.8928705360374979
0,2023-01-01 05:00:00,0.7532273759754791
0,2023-01-01 06:00:00,1.224205643811541
0,2023-01-01 07:00:00,1.5240587234128342
0,2023-01-01 08:00:00,1.7234545822930858
0,2023-01-01 09:00:00,0.9886782731100551
0,2023-01-01 10:00:00,0.5366900307226163
0,2023-01-01 11:00:00,0.29486275898064007
0,2023-01-01 12:00:00,0.4004522046465603
0,2023-01-01 13:00:00,0.6813572562698151
0,2023-01-01 14:00:00,0.9708392474809495
0,2023-01-01 15:00:00,0.39092977915997745
0,2023-01-01 16:00:00,-0.5662040705849722
0,2023-01-01 17:00:00,-0.7391051742171095
0,2023-01-01 18:00:00,-0.04012508560092108
0,2023-01-01 19:00:00,0.5199069758528108
0,2023-01-01 20:00:00,0.6303204789613345
0,2023-01-01 21:00:00,0.34852135778003607
0,2023-01-01 22:00:00,0.27119267316752393
0,2023-01-01 23:00:00,0.7251976962327895
0,2023-01-02 00:00:00,1.1343565465035392
0,2023-01-02 01:00:00,1.8336909793110656
0,2023-01-02 02:00:00,1.8740265869608719
0,2023-01-02 03:00:00,2.185945962399115
0,2023-01-02 04:00:00,1.9541069798714072
0,2023-01-02 05:00:00,1.9768522960292376
0,2023-01-02 06:00:00,2.456626224732346
0,2023-01-02 07:00:00,2.8893585952077414
0,2023-01-02 08:00:00,2.5264629280420876
0,2023-01-02 09:00:00,2.2904110500582067
0,2023-01-02 10:00:00,1.464927135135611
0,2023-01-02 11:00:00,1.6970467776060247
0,2023-01-02 12:00:00,1.6419349768734082
0,2023-01-02 13:00:00,1.9783992247804427
0,2023-01-02 14:00:00,2.0210429801076795
0,2023-01-02 15:00:00,1.0467716851499014
0,2023-01-02 16:00:00,0.5581408158543335
0,2023-01-02 17:00:00,0.41948519443643173
0,2023-01-02 18:00:00,1.2332648161376567
0,2023-01-02 19:00:00,1.392124171438701
0,2023-01-02 20:00:00,2.152199396088143
0,2023-01-02 21:00:00,1.558087008673532
0,2023-01-02 22:00:00,1.3789610997492288
0,2023-01-02 23:00:00,1.1847404676139426
0,2023-01-03 00:00:00,2.5687457777417713
0,2023-01-03 01:00:00,3.4129106797468394
0,2023-01-03 02:00:00,3.1554075053835233
0,2023-01-03 03:00:00,3.341414736821369
0,2023-01-03 04:00:00,2.681676968104341
0,2023-01-03 05:00:00,3.1481423857807256
0,2023-01-03 06:00:00,3.460423716261076
0,2023-01-03 07:00:00,4.3290058291194615
0,2023-01-03 08:00:00,4.253176190779547
0,2023-01-03 09:00:00,3.9841609787238497
0,2023-01-03 10:00:00,2.7935054197542413
0,2023-01-03 11:00:00,2.6381709434864953
0,2023-01-03 12:00:00,3.1494912766865513
0,2023-01-03 13:00:00,3.5366294282185353
0,2023-01-03 14:00:00,2.90220788692156
0,2023-01-03 15:00:00,2.5824101097615078
0,2023-01-03 16:00:00,1.8831697683537276
0,2023-01-03 17:00:00,1.6510748449156236
0,2023-01-03 18:00:00,2.6683218892045417
0,2023-01-03 19:00:00,2.9706762203798833
0,2023-01-03 20:00:00,2.6213459366760063
0,2023-01-03 21:00:00,2.915637844161566
0,2023-01-03 22:00:00,2.76455179183513
0,2023-01-03 23:00:00,2.8949479045024655
0,2023-01-04 00:00:00,3.894498645369272
0,2023-01-04 01:00:00,4.175740642906957
0,2023-01-04 02:00:00,4.4361676732100594
0,2023-01-04 03:00:00,4.21687185287033
0,2023-01-04 04:00:00,4.3966616221758335
0,2023-01-04 05:00:00,4.473679992114794
0,2023-01-04 06:00:00,5.065636381791241
0,2023-01-04 07:00:00,5.128270953129288
0,2023-01-04 08:00:00,5.281788526324025
0,2023-01-04 09:00:00,4.783077984698673
0,2023-01-04 10:00:00,4.443569838377468
0,2023-01-04 11:00:00,4.308235597858525
0,2023-01-04 12:00:00,4.394023221671873
0,2023-01-04 13:00:00,4.455353539132098
0,2023-01-04 14:00:00,4.563938317120963
0,2023-01-04 15:00:00,3.4623416330424517
0,2023-01-04 16:00:00,2.8480106691941023
0,2023-01-04 17:00:00,2.9477075795143395
0,2023-01-04 18:00:00,3.5586780867078596
0,2023-01-04 19:00:00,3.8750173891515027
0,2023-01-04 20:00:00,4.258178615851549
0,2023-01-04 21:00:00,3.817960855620311
0,2023-01-04 22:00:00,3.8843388773255647
0,2023-01-04 23:00:00,4.280692076866155
0,2023-01-05 00:00:00,4.609422579141009
0,2023-01-05 01:00:00,5.307451606252525
0,2023-01-05 02:00:00,5.877858349915501
0,2023-01-05 03:00:00,6.1101181358138
